dates,close,index,evt
11/14/2005,3.369,34171.5,0
11/15/2005,3.319,34324,0
11/16/2005,3.319,34866.6,0
11/17/2005,3.294,35127.3,0
11/18/2005,3.319,35314.3,0
11/21/2005,3.319,35655,0
11/22/2005,3.294,35254.1,0
11/23/2005,3.344,36179.3,0
11/24/2005,3.369,36907.8,0
11/25/2005,3.319,36759.9,0
11/28/2005,3.047,36621.5,0
11/29/2005,3.047,37495.2,0
11/30/2005,2.997,38088.6,0
12/1/2005,3.071,38296.9,0
12/2/2005,3.047,38573.7,0
12/5/2005,3.022,39130.7,0
12/6/2005,2.923,38917.8,0
12/7/2005,2.898,38441.6,0
12/8/2005,2.972,38587.8,0
12/9/2005,2.923,37496.2,0
12/12/2005,2.923,38202.2,0
12/13/2005,2.873,37741.7,0
12/14/2005,2.948,37870.6,0
12/15/2005,3.047,37631.6,0
12/16/2005,3.047,37716.7,0
12/19/2005,2.972,37960.1,0
12/20/2005,3.047,37729.4,0
12/21/2005,2.972,38210.2,0
12/22/2005,2.898,38353.1,0
12/23/2005,2.923,38919.5,0
12/26/2005,2.824,39139.1,0
12/27/2005,2.799,39015.9,0
12/28/2005,2.799,39220.2,0
12/29/2005,2.824,39837.3,0
12/30/2005,2.898,39777.7,0
1/2/2006,2.824,39790.7,0
1/3/2006,2.873,40665.4,0
1/4/2006,2.873,41362.5,0
1/5/2006,2.873,41722.4,0
1/6/2006,2.873,41905.4,0
1/9/2006,2.873,41905.4,0
1/10/2006,2.873,41905.4,0
1/11/2006,2.873,41905.4,0
1/12/2006,2.873,41905.4,0
1/13/2006,2.873,41905.4,0
1/16/2006,2.997,43628.8,0
1/17/2006,3.022,44076.9,0
1/18/2006,3.047,42622.9,0
1/19/2006,3.096,43645.2,0
1/20/2006,3.195,44465.7,0
1/23/2006,3.27,43851.4,0
1/24/2006,3.393,44434.5,0
1/25/2006,3.344,45746.2,0
1/26/2006,3.393,45784.1,0
1/27/2006,3.294,45315.1,0
1/30/2006,3.121,44891.3,0
1/31/2006,3.171,44590.2,0
2/1/2006,3.245,45250.7,0
2/2/2006,3.468,44841,0
2/3/2006,3.319,44228,0
2/6/2006,3.294,44855.6,0
2/7/2006,3.294,44653,0
2/8/2006,3.195,43842.7,0
2/9/2006,3.171,44117.5,0
2/10/2006,3.121,44772.9,0
2/13/2006,3.096,44046.3,0
2/14/2006,3.071,43507.5,0
2/15/2006,2.997,43804,0
2/16/2006,3.022,45361.3,0
2/17/2006,3.022,46244.3,0
2/20/2006,3.071,46689,0
2/21/2006,3.047,46710.9,0
2/22/2006,3.096,46265.4,0
2/23/2006,3.096,46553.6,0
2/24/2006,3.096,46838.1,0
2/27/2006,3.047,47728.5,0
2/28/2006,2.972,47015.9,0
3/1/2006,2.997,47493,0
3/2/2006,2.923,46890.8,0
3/3/2006,2.972,46366.2,0
3/6/2006,2.948,45997.1,0
3/7/2006,2.749,43889.8,0
3/8/2006,2.626,42340.4,0
3/9/2006,2.725,42863.4,0
3/10/2006,2.749,42521.9,0
3/13/2006,2.948,44345.9,0
3/14/2006,2.972,42906.7,0
3/15/2006,3.096,43236.7,0
3/16/2006,3.022,44051.3,0
3/17/2006,3.071,44688.1,0
3/20/2006,3.171,44426.3,0
3/21/2006,3.071,44399.4,0
3/22/2006,3.22,44328.8,0
3/23/2006,3.418,44531.2,0
3/24/2006,3.369,43273.9,0
3/27/2006,3.567,42710.5,0
3/28/2006,3.765,41742.1,0
3/29/2006,3.938,42507,0
3/30/2006,3.79,42941.7,0
3/31/2006,3.839,42911.3,0
4/3/2006,3.963,44028.4,0
4/4/2006,3.938,44070.9,0
4/5/2006,3.468,44088.6,0
4/6/2006,3.047,43710.6,0
4/7/2006,3.146,44284.2,0
4/10/2006,3.171,43099.3,0
4/11/2006,3.146,42890.3,0
4/12/2006,3.096,42505,0
4/13/2006,3.146,41919.3,0
4/14/2006,3.27,42212,0
4/17/2006,3.319,41860.7,0
4/18/2006,3.294,42864.9,0
4/19/2006,3.245,43732.5,0
4/20/2006,3.294,43872.8,0
4/21/2006,3.319,45075.9,0
4/24/2006,3.195,45278.4,0
4/25/2006,3.195,45352.5,0
4/26/2006,3.195,44745.5,0
4/27/2006,3.195,43752,0
4/28/2006,3.195,43880.4,0
5/1/2006,3.146,44030.4,0
5/2/2006,3.121,44413.6,0
5/3/2006,3.071,44647.8,0
5/4/2006,3.171,44251.4,0
5/5/2006,3.096,44212.8,0
5/8/2006,3.121,44712.9,0
5/9/2006,3.171,44563.3,0
5/10/2006,3.121,43599,0
5/11/2006,3.121,43713.2,0
5/12/2006,3.146,41970.8,0
5/15/2006,3.022,40268.7,0
5/16/2006,3.071,41044.1,0
5/17/2006,3.071,40439.2,0
5/18/2006,3.071,39643.7,0
5/19/2006,3.071,39643.7,0
5/22/2006,3.071,36351.1,0
5/23/2006,3.047,37235.5,0
5/24/2006,2.997,36100.7,0
5/25/2006,2.972,36730.2,0
5/26/2006,3.022,38593.5,0
5/29/2006,3.047,38908.6,0
5/30/2006,3.022,37860.8,0
5/31/2006,3.319,38132.2,0
6/1/2006,3.195,38395.2,0
6/2/2006,3.121,39285.8,0
6/5/2006,3.096,37964,0
6/6/2006,3.096,37464.4,0
6/7/2006,3.171,36709.6,0
6/8/2006,3.071,35338.7,0
6/9/2006,3.047,34802.6,0
6/12/2006,3.047,34330.3,0
6/13/2006,3.022,32384.4,0
6/14/2006,2.972,32899.7,0
6/15/2006,3.022,33627.4,0
6/16/2006,3.022,34048,0
6/19/2006,2.972,34807.7,0
6/20/2006,2.948,34601.4,0
